,Número,Año Cuenta Pública,Espacio público,Densidad poblacional,Tratamiento de aguas residuales,Tasa de homicidios,Superﬁcie destinada a vías,Participación electoral,MONTO_MODIFICADO,MONTO_COMPROMETIDO,MONTO_PAGADO,MONTO_EJERCIDO,MONTO_APROBADO,es_peña,desaparecido_bool
4530,1210,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4531,1210,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4532,1211,2014,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,1381725900.7400002,1380273316.3600001,1369907209.99,1369907209.99,1381725900.7400002,True,False
4533,1211,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4534,1211,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4535,1211,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,True
4536,1211,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4537,1211,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4538,1212,2014,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,2293915650.55,2293698037.52,2292315412.620001,2293696184.18,2252082792.61,True,False
4539,1212,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4540,1212,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4541,1212,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4542,1212,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4543,1212,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4544,1213,2014,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,16666212.0,16666212.0,16666212.0,16666212.0,16666212.0,True,True
4545,1213,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4546,1213,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,True
4547,1213,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4548,1213,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4549,1213,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4550,1213,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4551,1214,2014,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,93802841.19999999,90072550.63999999,3200000.0,90072550.63999999,93803970.88,True,False
4552,1214,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4553,1214,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,False
4554,1214,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4555,1214,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4556,1214,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4557,1215,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4558,1215,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,False
4559,1215,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4560,1215,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4561,1215,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4562,1215,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4563,1216,2014,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,35116146188.31993,35110128291.81994,35109682051.65994,35110128291.81994,34263294296.130116,True,False
4564,1216,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4565,1216,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,False
4566,1216,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4567,1216,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4568,1216,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4569,1216,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4570,1217,2014,37.25,25.384999999999998,73.745,48.0,80.065,49.825,329044965.0,288348631.78999996,281696132.92999995,286384070.28,329044965.0,True,False
4571,1217,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4572,1217,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,True
4573,1217,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4574,1217,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4575,1217,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4576,1217,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,True
4577,1218,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,True
4578,1218,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,False
4579,1218,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,True
4580,1218,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4581,1219,2014,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,93802841.19999999,90072550.63999999,3200000.0,90072550.63999999,93803970.88,True,False
4582,1219,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4583,1219,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,False
4584,1219,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4585,1219,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4586,1219,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4587,1220,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4588,1220,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,True
4589,1220,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4590,1220,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4591,1220,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4592,1220,2020,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,66572589955.270004,39270731788.96002,35869508672.33008,36104662654.73009,84204698750.33003,False,False
4593,1221,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4594,1221,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,True
4595,1221,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,True
4596,1221,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4597,1221,2019,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,175302749866.6297,128222835567.65993,120597776183.93988,121234850911.29987,174670980175.10034,False,True
4598,1221,2020,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,66572589955.270004,39270731788.96002,35869508672.33008,36104662654.73009,84204698750.33003,False,False
4599,1222,2014,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,25705518488.709995,22653077999.489983,22645335853.04998,22645335853.04998,25843255843.39,True,True
4600,1222,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4601,1222,2016,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,4296318005.119999,4264583933.669999,4253114748.5899982,4258368498.3499985,14621436813.770002,True,False
4602,1222,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4603,1222,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4604,1222,2019,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,175302749866.6297,128222835567.65993,120597776183.93988,121234850911.29987,174670980175.10034,False,False
4605,1222,2020,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,66572589955.270004,39270731788.96002,35869508672.33008,36104662654.73009,84204698750.33003,False,False
4606,1223,2014,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,455767768.6299999,444681457.4199998,440728899.89999974,441012999.89999974,444989400.0,True,True
4607,1223,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,True
